st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1,k_sgd,gamma,h_sea
st14,base,0.975005127852104,0.3194385952184268,0.9575485531379636,0.987911472818963,0.950322155569326,0.3954962257318785,0.913440413228144,-5815.764373329634,0.5394562395380615,33.18750000000001,0.0018204773551304,0.3667797195672261,1.0889947080444282,5.0072316678162405,0.1,-0.2182608900907519,-0.2273289064872644,,,,,,
st14,filtered,0.9741652701951272,0.3247610144987671,0.9573014523528744,0.987475678035616,0.949358639146544,0.3993131897134195,0.9116969105966588,-5729.291094957271,0.4451623064025422,33.1875196744697,0.0025286988856845,0.366378791907766,0.8864854965312863,4.894233959331512,0.0281897395386288,-0.1765145988514223,-0.1837771214260836,1.8037762752417617,,,,,
st14,base_tz,0.9765961654775404,0.3091045777450056,0.978880192178703,0.9882489819886926,0.971820952137598,0.297868191848693,0.9230419538543264,-5981.874569633382,0.497178406310293,,0.002015349716577,0.3667797195671848,1.059208342327343,4.769522215266449,0.1000000000000004,-0.1751674898076467,-0.2023469093389438,,33.18750000000001,-0.0926395752691386,,,
st14,filtered_tz,0.9758285149966366,0.314133023092097,0.9790061076038028,0.9878552050613012,0.971387617136562,0.3001497497707826,0.9215790156508666,-5897.382850962006,0.4066469490681164,,0.0026386045390363,0.3667792596517994,0.8552290471046808,4.764807071265155,0.0109204013440822,-0.1397709272391536,-0.1615408219043668,1.8219408918650877,33.18750065595476,-0.0939386870070886,,,
st15,base,0.9029962855542218,0.7455972040062853,0.914645834770365,0.9504809714486424,0.8172244134115759,0.911818615694336,0.881693489271885,-1480.9672232013777,0.0082547013065772,33.340166720958266,0.0021067683468756,3.717510747320864e-07,3.1503947903722346e-12,3.095126139962556,0.1001558773861722,-0.0017244497792084,0.0008549542273058,,,,,,
st15,filtered,0.9029963412766724,0.7455969898572219,0.914655940559448,0.9504807048031508,0.8172134026810656,0.9118460800785024,0.8816966964023006,-1478.968689737556,0.0082547186768245,33.340166666666676,0.0021101970726778,3.1847824588067548e-12,1.816687135794453e-23,3.0891908512299726,0.2966312723233727,-0.0017295082556326,0.0008561083834557,1.1886131689684072,,,,,
st15,base_tz,0.9423876150785718,0.5746031669786151,0.9592737199619128,0.9707692230554436,0.7566464251810506,1.0521271471814375,0.8842484361591496,-2809.110119953223,0.0072806593258564,,0.0022909681807747,2.5947601482436682e-18,0.0002490751915063,2.5002229886241367,0.1000001344987613,-0.0009775793140358,-0.0035996870064948,,33.34016666708379,-0.2758586398965058,,,
st15,filtered_tz,0.942375345028092,0.5746643520391053,0.9593100065274112,0.9707630536308192,0.7565584787476153,1.052317246035915,0.88428601248306,-2806.5664503306357,0.0072755130766821,,0.0022926565994442,1.3544477890573e-30,0.0002472054681221,2.498370975712994,0.0599644232668485,-0.0009725831745694,-0.003599894238805,1.999975911368521,33.340166666666676,-0.2756440737148103,,,
st16,base,0.7439971534370882,0.2557443313473432,0.8052073631899183,0.8625528998565332,0.6960977546417162,0.2898909884071952,0.7355011193215796,-6846.246815412422,1.2624948448168478,42.132580875361256,0.0030692890896282,0.5139874362792883,0.0201491811709479,20.519858062262937,0.1000000223619819,-0.3152434017134655,-0.1724777358326923,,,,,,
st16,filtered,0.7439631385874924,0.2557613210334762,0.8051818734777322,0.862533180189799,0.696048641362595,0.2899144119291764,0.7353577795455187,-6843.9124062827195,1.2677733558709638,42.13054973048468,0.0030736767796053,0.5139874362792884,0.0202347228131156,20.76398485093994,0.0443853521157255,-0.3184579061474963,-0.1739619596532953,0.3924563935339751,,,,,
